Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-11-03,Z (Dec 2022),0.0000,0.0000,0.0000,0.0000,26.70,0,0,0,0
2022-11-04,Z (Dec 2022),0.0000,0.0000,0.0000,0.0000,26.45,-0.25,0,0,0
2022-11-07,Z (Dec 2022),0.0000,0.0000,0.0000,0.0000,26.05,-0.40,0,0,0
2022-11-08,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,26.75,0.70,0,0,0
2022-11-09,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,27.725,0.975,0,0,0
2022-11-10,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,25.90,-1.825,0,0,0
2022-11-11,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,25.50,-0.40,0,0,0
2022-11-14,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,25.575,0.075,0,0,0
2022-11-15,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,25.70,0.125,0,0,0
2022-11-16,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,25.325,-0.375,0,0,0
2022-11-17,Z (Dec 2022),0.0000,2.0500,50.0000,0.0000,24.80,-0.525,0,0,0
2022-11-18,Z (Dec 2022),0.0000,2.0500,0.0000,0.0000,24.425,-0.375,0,0,0
2022-11-21,Z (Dec 2022),0.0000,22.5500,26.5000,0.0000,23.95,-0.475,0,0,0
2022-11-22,Z (Dec 2022),0.0000,23.0000,25.4000,0.0000,23.80,-0.15,0,0,0
2022-11-23,Z (Dec 2022),0.0000,22.9500,23.2500,0.0000,22.80,-1.00,0,0,0
2022-11-25,Z (Dec 2022),0.0000,22.6000,23.4500,0.0000,22.925,0.125,0,0,0
2022-11-28,Z (Dec 2022),0.0000,23.4000,23.7500,0.0000,23.80,0.875,0,0,0
2022-11-29,Z (Dec 2022),0.0000,23.6000,23.7000,0.0000,23.35,-0.45,0,0,0
2022-11-30,Z (Dec 2022),23.3000,23.6500,22.0000,22.0000,22.175,-1.175,15,0,14
2022-12-01,Z (Dec 2022),22.0000,22.0000,22.0000,22.0000,21.725,-0.450,2,0,14
2022-12-02,Z (Dec 2022),22.2000,22.2000,21.3000,22.2000,21.175,-0.550,1,0,14
2022-12-05,Z (Dec 2022),22.0000,22.0000,21.6500,22.0000,21.75,0.575,2,0,16
2022-12-06,Z (Dec 2022),22.4000,22.7500,21.8000,22.5000,22.475,0.725,11,0,16
2022-12-07,Z (Dec 2022),0.0000,22.9500,22.9000,0.0000,23.225,0.750,0,0,16
2022-12-08,Z (Dec 2022),0.0000,22.9500,23.0500,0.0000,22.70,-0.525,0,0,16
2022-12-09,Z (Dec 2022),0.0000,22.8500,22.9500,0.0000,23.30,0.60,0,0,16
2022-12-12,Z (Dec 2022),0.0000,23.3500,23.5000,0.0000,23.775,0.475,0,0,16
2022-12-13,Z (Dec 2022),23.7000,23.7000,22.5000,23.7000,22.85,-0.925,1,0,17
2022-12-14,Z (Dec 2022),0.0000,22.7000,23.0500,0.0000,22.80,-0.05,0,0,17
