Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-01-08,G (Feb 2026),0.0000,0.0000,0.0000,0.0000,18.1492,0,0,0,0
2026-01-09,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,17.8657,-0.2835,0,0,0
2026-01-12,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,17.9274,0.0617,0,0,0
2026-01-13,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.3897,0.4623,0,0,0
2026-01-14,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.8191,0.4294,0,0,0
2026-01-15,G (Feb 2026),0.0000,12.7500,0.0000,0.0000,18.2809,-0.5382,0,0,0
2026-01-16,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.3596,0.0787,0,0,0
2026-01-20,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,20.3916,2.0320,0,0,0
2026-01-21,G (Feb 2026),0.0000,13.5500,0.0000,0.0000,18.4095,-1.9821,0,0,0
2026-01-22,G (Feb 2026),0.0000,11.5500,0.0000,0.0000,17.9803,-0.4292,0,0,0
2026-01-23,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.346,0.3657,0,0,0
2026-01-26,G (Feb 2026),0.0000,18.9000,0.0000,0.0000,18.2753,-0.0707,0,0,0
2026-01-27,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.594,0.3187,0,0,0
2026-01-28,G (Feb 2026),0.0000,18.0000,19.8000,0.0000,18.6005,0.0065,0,0,0
2026-01-29,G (Feb 2026),0.0000,17.9500,20.0000,0.0000,18.7805,0.1800,0,0,0
2026-01-30,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,19.0448,0.2643,0,0,0
2026-02-02,G (Feb 2026),0.0000,16.0000,20.0000,0.0000,17.9118,-1.1330,0,0,0
2026-02-03,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,18.9085,0.9967,0,0,0
2026-02-04,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,19.2928,0.3843,0,0,0
2026-02-05,G (Feb 2026),0.0000,12.5500,0.0000,0.0000,20.8475,1.5547,0,0,0
2026-02-06,G (Feb 2026),0.0000,13.7500,0.0000,0.0000,19.1365,-1.7110,0,0,0
2026-02-09,G (Feb 2026),0.0000,11.7500,0.0000,0.0000,18.2983,-0.8382,0,0,0
2026-02-10,G (Feb 2026),0.0000,18.4000,20.0000,0.0000,19.20,0.9017,0,0,0
2026-02-11,G (Feb 2026),0.0000,14.0000,0.0000,0.0000,18.6671,-0.5329,0,0,0
2026-02-12,G (Feb 2026),0.0000,11.7500,0.0000,0.0000,20.6575,1.9904,0,0,0
2026-02-13,G (Feb 2026),0.0000,19.6000,0.0000,0.0000,21.029,0.3715,0,0,0
2026-02-17,G (Feb 2026),0.0000,12.7500,25.0000,0.0000,20.0571,-0.9719,0,0,0
2026-02-18,G (Feb 2026),0.0000,18.5000,20.5000,0.0000,19.75,-0.3071,0,0,0
2026-02-19,G (Feb 2026),0.0000,19.9000,23.0000,0.0000,20.7531,1.0031,0,0,0
2026-02-20,G (Feb 2026),0.0000,15.0000,22.5000,0.0000,20.2231,-0.5300,0,0,0
2026-02-23,G (Feb 2026),0.0000,19.8000,21.0000,0.0000,21.15,0.9269,0,0,0
2026-02-24,G (Feb 2026),0.0000,19.8000,20.6000,0.0000,19.80,-1.35,0,0,0
2026-02-25,G (Feb 2026),0.0000,15.7500,0.0000,0.0000,18.69,-1.11,0,0,0
