Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2024-07-05,Q (Aug 2024),0.0000,0.1500,21.2000,0.0000,14.15,0,0,0,0
2024-07-08,Q (Aug 2024),0.0000,0.0000,0.0000,0.0000,13.85,-0.30,0,0,0
2024-07-09,Q (Aug 2024),0.0000,0.0000,0.0000,0.0000,13.975,0.125,0,0,0
2024-07-10,Q (Aug 2024),0.0000,0.0000,0.0000,0.0000,13.85,-0.125,0,0,0
2024-07-11,Q (Aug 2024),0.0000,13.9000,14.3500,0.0000,14.125,0.275,0,0,0
2024-07-12,Q (Aug 2024),0.0000,13.8500,14.3500,0.0000,14.075,-0.050,0,0,0
2024-07-15,Q (Aug 2024),0.0000,13.6500,14.1500,0.0000,13.90,-0.175,0,0,0
2024-07-16,Q (Aug 2024),0.0000,13.8000,14.3000,0.0000,14.05,0.15,0,0,0
2024-07-17,Q (Aug 2024),0.0000,14.3000,14.6500,0.0000,14.575,0.525,0,0,0
2024-07-18,Q (Aug 2024),0.0000,14.7500,14.7500,0.0000,15.025,0.450,0,0,0
2024-07-19,Q (Aug 2024),0.0000,15.3500,15.8000,0.0000,15.575,0.550,0,0,0
2024-07-22,Q (Aug 2024),0.0000,14.7000,15.4000,0.0000,14.925,-0.650,0,0,0
2024-07-23,Q (Aug 2024),0.0000,14.6500,14.8500,0.0000,14.65,-0.275,0,0,0
2024-07-24,Q (Aug 2024),0.0000,15.6500,15.9000,0.0000,16.25,1.60,0,0,0
2024-07-25,Q (Aug 2024),0.0000,16.4500,16.5500,0.0000,16.775,0.525,0,0,0
2024-07-26,Q (Aug 2024),0.0000,16.4000,16.6500,0.0000,16.225,-0.550,0,0,0
2024-07-29,Q (Aug 2024),0.0000,15.6000,16.1500,0.0000,15.80,-0.425,0,0,0
2024-07-30,Q (Aug 2024),16.3000,16.4500,16.2500,16.4500,16.20,0.40,2,0,1
2024-07-31,Q (Aug 2024),0.0000,15.3000,15.5500,0.0000,15.55,-0.65,0,0,1
2024-08-01,Q (Aug 2024),16.3000,17.2500,16.3000,16.3000,17.50,1.95,1,0,2
2024-08-02,Q (Aug 2024),19.0500,21.8500,19.0500,21.8000,21.275,3.775,3,0,5
2024-08-05,Q (Aug 2024),0.0000,22.5500,0.0000,0.0000,32.0986,10.8236,0,0,5
2024-08-06,Q (Aug 2024),0.0000,24.0000,40.0000,0.0000,29.50,-2.5986,0,0,5
2024-08-07,Q (Aug 2024),0.0000,18.0500,27.5000,0.0000,25.0766,-4.4234,0,0,5
2024-08-08,Q (Aug 2024),0.0000,13.0000,0.0000,0.0000,22.6885,-2.3881,0,0,5
2024-08-09,Q (Aug 2024),0.0000,13.0000,0.0000,0.0000,19.4971,-3.1914,0,0,5
2024-08-12,Q (Aug 2024),0.0000,13.0000,0.0000,0.0000,19.4647,-0.0324,0,0,5
2024-08-13,Q (Aug 2024),0.0000,13.0000,0.0000,0.0000,17.5452,-1.9195,0,0,5
2024-08-14,Q (Aug 2024),0.0000,13.0000,0.0000,0.0000,17.45,-0.0952,0,0,5
