Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2024-05-16,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.275,0,0,0,0
2024-05-17,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.15,-0.125,0,0,0
2024-05-20,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.30,0.15,0,0,0
2024-05-21,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.30,0.00,0,0,0
2024-05-22,N (Jul 2024),0.0000,4.2000,17.0000,0.0000,14.35,0.05,0,0,0
2024-05-23,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.45,0.10,0,0,0
2024-05-24,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.275,-0.175,0,0,0
2024-05-28,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.40,0.125,0,0,0
2024-05-29,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,14.80,0.40,0,0,0
2024-05-30,N (Jul 2024),15.0000,15.4000,15.0000,15.0000,15.05,0.25,1,0,1
2024-05-31,N (Jul 2024),0.0000,14.5000,16.5000,0.0000,13.7896,-1.2604,0,0,1
2024-06-03,N (Jul 2024),0.0000,14.0000,15.2500,0.0000,14.625,0.8354,0,0,1
2024-06-04,N (Jul 2024),0.0000,14.5000,15.2000,0.0000,14.85,0.225,0,0,1
2024-06-05,N (Jul 2024),14.6000,14.6000,14.6000,14.6000,14.775,-0.075,1,0,2
2024-06-06,N (Jul 2024),0.0000,13.7000,15.7000,0.0000,14.70,-0.075,0,0,2
2024-06-07,N (Jul 2024),0.0000,13.4000,15.0000,0.0000,14.20,-0.50,0,0,2
2024-06-10,N (Jul 2024),0.0000,13.3500,15.6000,0.0000,14.475,0.275,0,0,2
2024-06-11,N (Jul 2024),0.0000,4.1500,16.1500,0.0000,12.9694,-1.5056,0,0,2
2024-06-12,N (Jul 2024),0.0000,4.1500,16.6000,0.0000,12.5556,-0.4138,0,0,2
2024-06-13,N (Jul 2024),0.0000,13.6000,14.4000,0.0000,14.00,1.4444,0,0,2
2024-06-14,N (Jul 2024),0.0000,13.9000,14.5500,0.0000,14.225,0.225,0,0,2
2024-06-17,N (Jul 2024),0.0000,13.6500,14.4000,0.0000,14.025,-0.200,0,0,2
2024-06-18,N (Jul 2024),0.0000,13.5500,14.6500,0.0000,14.10,0.075,0,0,2
2024-06-20,N (Jul 2024),14.5500,14.7500,13.5000,14.7500,14.60,0.50,9,0,5
2024-06-21,N (Jul 2024),15.0500,15.1000,12.6500,13.9500,14.15,-0.45,24,0,6
2024-06-24,N (Jul 2024),0.0000,14.4000,14.1500,0.0000,14.05,-0.10,0,0,6
2024-06-25,N (Jul 2024),14.1000,14.1000,13.9000,14.1000,13.675,-0.375,1,0,5
2024-06-26,N (Jul 2024),13.7000,13.7000,13.6000,13.7000,13.40,-0.275,1,0,4
2024-06-27,N (Jul 2024),0.0000,13.0000,14.0000,0.0000,13.60,0.20,0,0,4
2024-06-28,N (Jul 2024),0.0000,12.2000,14.2000,0.0000,13.20,-0.40,0,0,4
2024-07-01,N (Jul 2024),0.0000,12.5000,12.8000,0.0000,12.75,-0.45,0,0,4
2024-07-02,N (Jul 2024),0.0000,13.1000,12.2500,0.0000,12.275,-0.475,0,0,4
2024-07-03,N (Jul 2024),0.0000,4.1500,0.0000,0.0000,12.15,-0.125,0,0,4
