Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-01-29,H (Mar 2026),0.0000,0.0000,0.0000,0.0000,18.7805,0,0,0,0
2026-01-30,H (Mar 2026),0.0000,12.5500,0.0000,0.0000,19.0448,0.2643,0,0,0
2026-02-02,H (Mar 2026),0.0000,13.5500,0.0000,0.0000,17.9118,-1.1330,0,0,0
2026-02-03,H (Mar 2026),0.0000,13.5500,0.0000,0.0000,18.9085,0.9967,0,0,0
2026-02-04,H (Mar 2026),0.0000,13.5500,0.0000,0.0000,19.2928,0.3843,0,0,0
2026-02-05,H (Mar 2026),0.0000,13.5500,0.0000,0.0000,20.8475,1.5547,0,0,0
2026-02-06,H (Mar 2026),0.0000,14.7500,0.0000,0.0000,19.1365,-1.7110,0,0,0
2026-02-09,H (Mar 2026),0.0000,12.5500,0.0000,0.0000,18.2983,-0.8382,0,0,0
2026-02-10,H (Mar 2026),0.0000,12.5500,0.0000,0.0000,19.20,0.9017,0,0,0
2026-02-11,H (Mar 2026),0.0000,14.0000,0.0000,0.0000,18.6671,-0.5329,0,0,0
2026-02-12,H (Mar 2026),0.0000,12.7500,0.0000,0.0000,20.6575,1.9904,0,0,0
2026-02-13,H (Mar 2026),0.0000,0.0000,0.0000,0.0000,21.029,0.3715,0,0,0
2026-02-17,H (Mar 2026),0.0000,13.7500,0.0000,0.0000,20.0571,-0.9719,0,0,0
2026-02-18,H (Mar 2026),0.0000,13.7500,0.0000,0.0000,19.75,-0.3071,0,0,0
2026-02-19,H (Mar 2026),0.0000,20.3000,20.7000,0.0000,20.7531,1.0031,0,0,0
2026-02-20,H (Mar 2026),20.3000,20.3000,20.3000,20.3000,20.2231,-0.5300,2,0,2
2026-02-23,H (Mar 2026),0.0000,20.2000,25.0000,0.0000,21.0977,0.8746,0,0,2
2026-02-24,H (Mar 2026),0.0000,15.2500,38.4500,0.0000,20.2524,-0.8453,0,0,2
2026-02-25,H (Mar 2026),0.0000,15.7500,0.0000,0.0000,19.4492,-0.8032,0,0,2
2026-02-26,H (Mar 2026),0.0000,15.7500,0.0000,0.0000,19.7561,0.3069,0,0,2
2026-02-27,H (Mar 2026),0.0000,15.7500,25.0000,0.0000,20.6361,0.8800,0,0,2
2026-03-02,H (Mar 2026),20.0000,20.0000,20.0000,20.0000,20.932,0.2959,2,0,2
2026-03-03,H (Mar 2026),0.0000,13.7500,38.7000,0.0000,22.1056,1.1736,0,0,2
2026-03-04,H (Mar 2026),0.0000,13.7500,25.0000,0.0000,21.2017,-0.9039,0,0,2
2026-03-05,H (Mar 2026),0.0000,21.8500,0.0000,0.0000,22.9737,1.7720,0,0,2
2026-03-06,H (Mar 2026),0.0000,13.1000,0.0000,0.0000,26.9657,3.9920,0,0,2
2026-03-09,H (Mar 2026),0.0000,23.0000,26.0000,0.0000,23.5673,-3.3984,0,0,2
2026-03-10,H (Mar 2026),0.0000,15.7500,0.0000,0.0000,25.0953,1.5280,0,0,2
2026-03-11,H (Mar 2026),0.0000,15.7500,0.0000,0.0000,24.88,-0.2153,0,0,2
