Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2024-02-29,J (Apr 2024),0.0000,15.0000,16.0000,0.0000,15.00,0,0,0,0
2024-03-01,J (Apr 2024),0.0000,13.3500,16.5000,0.0000,15.175,0.175,0,0,0
2024-03-04,J (Apr 2024),0.0000,11.6500,19.7000,0.0000,14.75,-0.425,0,0,0
2024-03-05,J (Apr 2024),0.0000,8.4500,19.1000,0.0000,15.225,0.475,0,0,0
2024-03-06,J (Apr 2024),0.0000,0.0000,0.0000,0.0000,15.025,-0.200,0,0,0
2024-03-07,J (Apr 2024),0.0000,14.0500,17.0500,0.0000,15.55,0.525,0,0,0
2024-03-08,J (Apr 2024),0.0000,13.3000,17.2000,0.0000,15.75,0.20,0,0,0
2024-03-11,J (Apr 2024),0.0000,14.0000,17.9500,0.0000,15.975,0.225,0,0,0
2024-03-12,J (Apr 2024),0.0000,3.6000,20.3500,0.0000,15.1004,-0.8746,0,0,0
2024-03-13,J (Apr 2024),0.0000,13.9500,15.7000,0.0000,15.20,0.0996,0,0,0
2024-03-14,J (Apr 2024),0.0000,14.0000,16.0000,0.0000,14.80,-0.40,0,0,0
2024-03-15,J (Apr 2024),15.6000,15.6000,15.1500,15.6000,15.025,0.225,1,0,1
2024-03-18,J (Apr 2024),15.0000,15.0000,15.0000,15.0000,14.70,-0.325,1,0,1
2024-03-19,J (Apr 2024),14.9000,14.9000,14.8000,14.9000,14.70,0.00,1,0,2
2024-03-20,J (Apr 2024),0.0000,14.7000,14.5500,0.0000,14.425,-0.275,0,0,2
2024-03-21,J (Apr 2024),14.2500,14.5000,14.2500,14.4000,14.425,0.000,4,0,6
2024-03-22,J (Apr 2024),14.3500,14.4000,14.3000,14.3500,14.35,-0.075,1,0,8
2024-03-25,J (Apr 2024),14.3000,14.3500,14.3000,14.3500,14.30,-0.05,2,0,8
2024-03-26,J (Apr 2024),14.1500,14.1500,14.1000,14.1000,14.275,-0.025,2,0,10
2024-03-27,J (Apr 2024),14.1500,14.1500,14.1500,14.1500,14.00,-0.275,2,0,11
2024-03-28,J (Apr 2024),0.0000,14.0500,14.1500,0.0000,14.125,0.125,0,0,11
2024-04-01,J (Apr 2024),14.1500,14.2000,14.1500,14.1500,14.325,0.200,1,0,11
2024-04-02,J (Apr 2024),0.0000,15.2000,14.4000,0.0000,14.725,0.400,0,0,11
2024-04-03,J (Apr 2024),14.6000,15.0000,14.6000,14.6000,14.60,-0.125,1,0,11
2024-04-04,J (Apr 2024),14.0000,15.7500,14.0000,14.8000,15.875,1.275,12,0,11
2024-04-05,J (Apr 2024),16.0500,16.1500,15.5000,15.5000,16.05,0.175,4,0,14
2024-04-08,J (Apr 2024),0.0000,15.1500,15.3000,0.0000,15.225,-0.825,0,0,14
2024-04-09,J (Apr 2024),0.0000,15.9500,15.1000,0.0000,15.10,-0.125,0,0,14
2024-04-10,J (Apr 2024),0.0000,4.7000,0.0000,0.0000,15.99,0.89,0,0,14
