Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2023-12-07,F (Jan 2024),0.0000,0.0000,0.0000,0.0000,15.5478,0,0,0,0
2023-12-08,F (Jan 2024),0.0000,0.0000,0.0000,0.0000,15.0638,-0.4840,0,0,0
2023-12-11,F (Jan 2024),0.0000,0.0000,0.0000,0.0000,14.7916,-0.2722,0,0,0
2023-12-12,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.3962,-0.3954,0,0,0
2023-12-13,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.2146,-0.1816,0,0,0
2023-12-14,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.1515,-0.0631,0,0,0
2023-12-15,F (Jan 2024),0.0000,14.5000,16.0000,0.0000,15.00,0.8485,0,0,0
2023-12-18,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.6414,-0.3586,0,0,0
2023-12-19,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.8894,0.2480,0,0,0
2023-12-20,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,15.8061,0.9167,0,0,0
2023-12-21,F (Jan 2024),0.0000,14.0000,0.0000,0.0000,15.4414,-0.3647,0,0,0
2023-12-22,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,15.0372,-0.4042,0,0,0
2023-12-26,F (Jan 2024),0.0000,4.7500,0.0000,0.0000,14.6063,-0.4309,0,0,0
2023-12-27,F (Jan 2024),14.2500,14.2500,14.2500,14.2500,14.25,-0.3563,1,0,1
2023-12-28,F (Jan 2024),0.0000,14.0000,14.3500,0.0000,14.20,-0.05,0,0,1
2023-12-29,F (Jan 2024),0.0000,14.0000,14.4000,0.0000,14.275,0.075,0,0,1
2024-01-02,F (Jan 2024),0.0000,14.4000,14.4500,0.0000,14.325,0.050,0,0,1
2024-01-03,F (Jan 2024),0.0000,14.3000,14.5500,0.0000,14.675,0.350,0,0,1
2024-01-04,F (Jan 2024),0.0000,14.5000,14.7500,0.0000,14.70,0.025,0,0,1
2024-01-05,F (Jan 2024),0.0000,14.3500,14.3500,0.0000,14.325,-0.375,0,0,1
2024-01-08,F (Jan 2024),14.1000,14.1000,14.1000,14.1000,13.975,-0.350,1,0,1
2024-01-09,F (Jan 2024),14.4500,14.4500,13.9000,14.4500,13.70,-0.275,1,0,1
2024-01-10,F (Jan 2024),0.0000,13.3000,13.7500,0.0000,13.575,-0.125,0,0,1
2024-01-11,F (Jan 2024),0.0000,13.4000,13.5000,0.0000,13.35,-0.225,0,0,1
2024-01-12,F (Jan 2024),0.0000,13.1000,13.5000,0.0000,13.425,0.075,0,0,1
2024-01-16,F (Jan 2024),0.0000,13.8500,13.8000,0.0000,14.125,0.700,0,0,1
2024-01-17,F (Jan 2024),14.7000,14.7500,14.7000,14.7000,14.95,0.825,1,0,1
2024-01-18,F (Jan 2024),0.0000,14.3500,14.7000,0.0000,14.50,-0.45,0,0,1
2024-01-19,F (Jan 2024),0.0000,13.5500,14.0500,0.0000,13.80,-0.70,0,0,1
2024-01-22,F (Jan 2024),0.0000,13.1500,13.5000,0.0000,13.30,-0.50,0,0,1
2024-01-23,F (Jan 2024),0.0000,12.8000,12.7000,0.0000,12.675,-0.625,0,0,1
2024-01-24,F (Jan 2024),0.0000,11.9000,12.7000,0.0000,12.49,-0.185,0,0,1
