Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-04-03,K (May 2025),0.0000,0.0000,0.0000,0.0000,26.3753,0,0,0,0
2025-04-04,K (May 2025),0.0000,0.0000,0.0000,0.0000,32.4976,6.1223,0,0,0
2025-04-07,K (May 2025),0.0000,0.0000,0.0000,0.0000,33.1708,0.6732,0,0,0
2025-04-08,K (May 2025),0.0000,0.0000,0.0000,0.0000,39.1728,6.0020,0,0,0
2025-04-09,K (May 2025),0.0000,3.1500,0.0000,0.0000,28.6489,-10.5239,0,0,0
2025-04-10,K (May 2025),0.0000,3.1500,0.0000,0.0000,35.8622,7.2133,0,0,0
2025-04-11,K (May 2025),0.0000,3.1500,0.0000,0.0000,34.6376,-1.2246,0,0,0
2025-04-14,K (May 2025),0.0000,3.1500,0.0000,0.0000,29.8594,-4.7782,0,0,0
2025-04-15,K (May 2025),0.0000,3.1500,0.0000,0.0000,29.9025,0.0431,0,0,0
2025-04-16,K (May 2025),0.0000,3.1500,0.0000,0.0000,27.6258,-2.2767,0,0,0
2025-04-17,K (May 2025),0.0000,3.1500,0.0000,0.0000,26.7284,-0.8974,0,0,0
2025-04-21,K (May 2025),0.0000,3.1500,0.0000,0.0000,28.4469,1.7185,0,0,0
2025-04-22,K (May 2025),0.0000,3.1500,0.0000,0.0000,26.5397,-1.9072,0,0,0
2025-04-23,K (May 2025),0.0000,3.1500,0.0000,0.0000,25.4379,-1.1018,0,0,0
2025-04-24,K (May 2025),0.0000,3.1500,0.0000,0.0000,24.5677,-0.8702,0,0,0
2025-04-25,K (May 2025),0.0000,3.1500,0.0000,0.0000,23.4981,-1.0696,0,0,0
2025-04-28,K (May 2025),0.0000,3.1500,0.0000,0.0000,23.682,0.1839,0,0,0
2025-04-29,K (May 2025),0.0000,3.1500,0.0000,0.0000,23.3847,-0.2973,0,0,0
2025-04-30,K (May 2025),0.0000,24.3000,24.6000,0.0000,24.0109,0.6262,0,0,0
2025-05-01,K (May 2025),0.0000,23.0000,25.0000,0.0000,24.00,-0.0109,0,0,0
2025-05-02,K (May 2025),0.0000,23.0000,0.0000,0.0000,22.4818,-1.5182,0,0,0
2025-05-05,K (May 2025),0.0000,3.1500,0.0000,0.0000,23.1916,0.7098,0,0,0
2025-05-06,K (May 2025),0.0000,3.1500,0.0000,0.0000,24.1076,0.9160,0,0,0
2025-05-07,K (May 2025),0.0000,24.0000,25.0000,0.0000,24.50,0.3924,0,0,0
2025-05-08,K (May 2025),0.0000,23.1500,0.0000,0.0000,22.2923,-2.2077,0,0,0
2025-05-09,K (May 2025),0.0000,21.8000,23.8000,0.0000,22.0058,-0.2865,0,0,0
2025-05-12,K (May 2025),0.0000,3.1500,0.0000,0.0000,18.571,-3.4348,0,0,0
2025-05-13,K (May 2025),0.0000,3.1500,22.0000,0.0000,18.4379,-0.1331,0,0,0
2025-05-14,K (May 2025),0.0000,3.1500,0.0000,0.0000,18.08,-0.3579,0,0,0
