Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-01-09,G (Feb 2025),0.0000,0.0000,0.0000,0.0000,18.325,0,0,0,0
2025-01-10,G (Feb 2025),0.0000,0.0000,0.0000,0.0000,19.2947,0.9697,0,0,0
2025-01-13,G (Feb 2025),0.0000,15.3000,0.0000,0.0000,18.9083,-0.3864,0,0,0
2025-01-14,G (Feb 2025),0.0000,14.1500,0.0000,0.0000,18.5544,-0.3539,0,0,0
2025-01-15,G (Feb 2025),0.0000,14.5500,0.0000,0.0000,17.063,-1.4914,0,0,0
2025-01-16,G (Feb 2025),0.0000,13.2000,0.0000,0.0000,17.0997,0.0367,0,0,0
2025-01-17,G (Feb 2025),0.0000,13.1500,0.0000,0.0000,17.2382,0.1385,0,0,0
2025-01-21,G (Feb 2025),0.0000,13.1500,0.0000,0.0000,16.5367,-0.7015,0,0,0
2025-01-22,G (Feb 2025),0.0000,13.1500,0.0000,0.0000,16.7432,0.2065,0,0,0
2025-01-23,G (Feb 2025),0.0000,13.1500,0.0000,0.0000,16.4733,-0.2699,0,0,0
2025-01-24,G (Feb 2025),16.3000,16.3000,16.3000,16.3000,16.382,-0.0913,1,0,1
2025-01-27,G (Feb 2025),17.4000,17.4000,15.5000,17.4000,17.6133,1.2313,1,0,0
2025-01-28,G (Feb 2025),0.0000,17.5000,0.0000,0.0000,16.939,-0.6743,0,0,0
2025-01-29,G (Feb 2025),16.6500,17.0000,16.6500,17.0000,16.8431,-0.0959,2,0,0
2025-01-30,G (Feb 2025),0.0000,16.7500,20.3000,0.0000,16.7092,-0.1339,0,0,0
2025-01-31,G (Feb 2025),0.0000,14.1500,0.0000,0.0000,17.3586,0.6494,0,0,0
2025-02-03,G (Feb 2025),0.0000,14.5500,0.0000,0.0000,17.9108,0.5522,0,0,0
2025-02-04,G (Feb 2025),0.0000,14.2500,0.0000,0.0000,17.2011,-0.7097,0,0,0
2025-02-05,G (Feb 2025),0.0000,13.8500,0.0000,0.0000,16.7703,-0.4308,0,0,0
2025-02-06,G (Feb 2025),0.0000,14.2500,0.0000,0.0000,16.5795,-0.1908,0,0,0
2025-02-07,G (Feb 2025),0.0000,14.1500,0.0000,0.0000,17.3458,0.7663,0,0,0
2025-02-10,G (Feb 2025),0.0000,14.5500,0.0000,0.0000,16.7021,-0.6437,0,0,0
2025-02-11,G (Feb 2025),0.0000,14.2500,0.0000,0.0000,16.7694,0.0673,0,0,0
2025-02-12,G (Feb 2025),0.0000,14.1500,0.0000,0.0000,16.8012,0.0318,0,0,0
2025-02-13,G (Feb 2025),0.0000,13.7000,20.6500,0.0000,16.1349,-0.6663,0,0,0
2025-02-14,G (Feb 2025),0.0000,13.7000,19.8000,0.0000,16.0117,-0.1232,0,0,0
2025-02-18,G (Feb 2025),0.0000,13.7000,0.0000,0.0000,15.6602,-0.3515,0,0,0
2025-02-19,G (Feb 2025),0.0000,13.7000,18.0000,0.0000,16.9066,1.2464,0,0,0
2025-02-20,G (Feb 2025),0.0000,11.0500,18.0000,0.0000,17.0326,0.1260,0,0,0
2025-02-21,G (Feb 2025),0.0000,11.0500,20.1500,0.0000,17.775,0.7424,0,0,0
2025-02-24,G (Feb 2025),0.0000,18.0000,19.5000,0.0000,18.75,0.975,0,0,0
2025-02-25,G (Feb 2025),19.5000,19.5000,19.5000,19.5000,18.4836,-0.2664,1,0,1
2025-02-26,G (Feb 2025),0.0000,18.3500,0.0000,0.0000,18.93,0.4464,0,0,1
