Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2023-04-13,K (May 2023),0.0000,0.0000,0.0000,0.0000,20.4359,0,0,0,0
2023-04-14,K (May 2023),0.0000,0.0000,0.0000,0.0000,20.09,-0.3459,0,0,0
2023-04-17,K (May 2023),0.0000,20.0000,20.7500,0.0000,20.20,0.11,0,0,0
2023-04-18,K (May 2023),0.0000,19.8500,20.7000,0.0000,20.25,0.05,0,0,0
2023-04-19,K (May 2023),0.0000,20.1000,20.7500,0.0000,20.375,0.125,0,0,0
2023-04-20,K (May 2023),0.0000,20.3500,20.9500,0.0000,20.825,0.450,0,0,0
2023-04-21,K (May 2023),0.0000,20.5000,21.0500,0.0000,20.50,-0.325,0,0,0
2023-04-24,K (May 2023),0.0000,20.3500,20.8500,0.0000,20.30,-0.20,0,0,0
2023-04-25,K (May 2023),21.2500,21.4000,21.0500,21.2500,21.95,1.65,5,0,5
2023-04-26,K (May 2023),0.0000,21.3500,21.3500,0.0000,21.60,-0.35,0,0,5
2023-04-27,K (May 2023),21.3000,21.3000,21.0000,21.3000,20.625,-0.975,5,0,5
2023-04-28,K (May 2023),0.0000,20.4000,20.4500,0.0000,19.95,-0.675,0,0,5
2023-05-01,K (May 2023),0.0000,19.4000,19.7500,0.0000,19.60,-0.35,0,0,5
2023-05-02,K (May 2023),0.0000,21.2500,20.4500,0.0000,20.60,1.00,0,0,5
2023-05-03,K (May 2023),0.0000,20.6500,20.7500,0.0000,21.125,0.525,0,0,5
2023-05-04,K (May 2023),0.0000,22.3500,21.6000,0.0000,22.175,1.050,0,0,5
2023-05-05,K (May 2023),0.0000,21.3500,20.9000,0.0000,20.45,-1.725,0,0,5
2023-05-08,K (May 2023),19.9500,20.1500,19.9500,19.9500,20.325,-0.125,1,0,6
2023-05-09,K (May 2023),0.0000,20.3000,21.0000,0.0000,20.725,0.400,0,0,6
2023-05-10,K (May 2023),0.0000,20.4000,20.3000,0.0000,20.10,-0.625,0,0,6
2023-05-11,K (May 2023),0.0000,20.2500,20.4000,0.0000,19.925,-0.175,0,0,6
2023-05-12,K (May 2023),0.0000,19.8000,19.9500,0.0000,19.85,-0.075,0,0,6
2023-05-15,K (May 2023),0.0000,19.3500,19.8000,0.0000,19.30,-0.55,0,0,6
2023-05-16,K (May 2023),0.0000,19.2000,19.7500,0.0000,19.75,0.45,0,0,6
2023-05-17,K (May 2023),18.5000,19.1000,18.5000,18.9000,18.775,-0.975,19,0,20
2023-05-18,K (May 2023),0.0000,18.0500,18.2500,0.0000,17.90,-0.875,0,0,20
2023-05-19,K (May 2023),0.0000,18.1500,18.0000,0.0000,18.275,0.375,0,0,20
2023-05-22,K (May 2023),0.0000,18.3000,18.4000,0.0000,18.325,0.050,0,0,20
2023-05-23,K (May 2023),0.0000,19.3000,18.7500,0.0000,19.425,1.100,0,0,20
2023-05-24,K (May 2023),20.5000,20.5000,19.8000,20.5000,20.275,0.850,1,0,21
2023-05-25,K (May 2023),0.0000,19.3500,19.2000,0.0000,19.20,-1.075,0,0,21
2023-05-26,K (May 2023),18.7500,18.8000,17.9000,18.7500,18.225,-0.975,1,0,21
2023-05-30,K (May 2023),17.4000,17.5000,17.1000,17.4000,17.575,-0.650,20,0,14
2023-05-31,K (May 2023),0.0000,17.2500,17.8000,0.0000,18.06,0.485,0,0,14
