Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-04-24,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,24.5677,0,0,0,0
2025-04-25,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.4981,-1.0696,0,0,0
2025-04-28,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.682,0.1839,0,0,0
2025-04-29,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.3847,-0.2973,0,0,0
2025-04-30,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,24.0109,0.6262,0,0,0
2025-05-01,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.5699,-0.4410,0,0,0
2025-05-02,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,22.4818,-1.0881,0,0,0
2025-05-05,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.1916,0.7098,0,0,0
2025-05-06,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,24.1076,0.9160,0,0,0
2025-05-07,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,23.3234,-0.7842,0,0,0
2025-05-08,M (Jun 2025),0.0000,0.0000,0.0000,0.0000,22.2923,-1.0311,0,0,0
2025-05-09,M (Jun 2025),0.0000,2.3000,0.0000,0.0000,22.0058,-0.2865,0,0,0
2025-05-12,M (Jun 2025),0.0000,2.3000,0.0000,0.0000,18.571,-3.4348,0,0,0
2025-05-13,M (Jun 2025),0.0000,2.3000,0.0000,0.0000,18.4379,-0.1331,0,0,0
2025-05-14,M (Jun 2025),0.0000,2.3000,0.0000,0.0000,18.7805,0.3426,0,0,0
2025-05-15,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,18.2334,-0.5471,0,0,0
2025-05-16,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,17.9271,-0.3063,0,0,0
2025-05-19,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,18.2044,0.2773,0,0,0
2025-05-20,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,18.0043,-0.2001,0,0,0
2025-05-21,M (Jun 2025),0.0000,2.3500,22.0000,0.0000,20.7904,2.7861,0,0,0
2025-05-22,M (Jun 2025),0.0000,2.3500,23.0000,0.0000,20.6395,-0.1509,0,0,0
2025-05-23,M (Jun 2025),0.0000,20.8000,25.0000,0.0000,22.0425,1.4030,0,0,0
2025-05-27,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,19.7008,-2.3417,0,0,0
2025-05-28,M (Jun 2025),0.0000,20.0000,0.0000,0.0000,19.92,0.2192,0,0,0
2025-05-29,M (Jun 2025),0.0000,16.2500,0.0000,0.0000,19.9594,0.0394,0,0,0
2025-05-30,M (Jun 2025),0.0000,12.5500,0.0000,0.0000,20.0219,0.0625,0,0,0
2025-06-02,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,19.7059,-0.3160,0,0,0
2025-06-03,M (Jun 2025),0.0000,2.3500,0.0000,0.0000,18.24,-1.4659,0,0,0
