Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2024-05-30,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,15.05,0,0,0,0
2024-05-31,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.5813,-0.4687,0,0,0
2024-06-03,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.625,0.0437,0,0,0
2024-06-04,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.85,0.225,0,0,0
2024-06-05,N (Jul 2024),0.0000,0.0000,0.0000,0.0000,14.775,-0.075,0,0,0
2024-06-06,N (Jul 2024),0.0000,14.2000,16.2000,0.0000,15.20,0.425,0,0,0
2024-06-07,N (Jul 2024),0.0000,13.9500,15.8500,0.0000,14.90,-0.30,0,0,0
2024-06-10,N (Jul 2024),0.0000,13.8000,16.0000,0.0000,14.90,0.00,0,0,0
2024-06-11,N (Jul 2024),0.0000,0.0000,16.5500,0.0000,14.2445,-0.6555,0,0,0
2024-06-12,N (Jul 2024),0.0000,0.0000,16.3500,0.0000,13.9677,-0.2768,0,0,0
2024-06-13,N (Jul 2024),0.0000,13.9500,14.8000,0.0000,14.325,0.3573,0,0,0
2024-06-14,N (Jul 2024),0.0000,14.2500,14.7000,0.0000,14.475,0.150,0,0,0
2024-06-17,N (Jul 2024),14.3500,14.3500,14.3500,14.3500,14.175,-0.300,1,0,1
2024-06-18,N (Jul 2024),14.6500,14.6500,14.0000,14.3500,14.475,0.300,3,0,2
2024-06-20,N (Jul 2024),0.0000,14.6500,14.7000,0.0000,14.85,0.375,0,0,2
2024-06-21,N (Jul 2024),0.0000,14.5000,14.5000,0.0000,14.60,-0.25,0,0,2
2024-06-24,N (Jul 2024),14.3500,14.4500,14.3500,14.3500,14.375,-0.225,1,0,2
2024-06-25,N (Jul 2024),0.0000,14.2000,14.2500,0.0000,14.175,-0.200,0,0,2
2024-06-26,N (Jul 2024),14.0000,14.0000,14.0000,14.0000,13.95,-0.225,1,0,3
2024-06-27,N (Jul 2024),0.0000,13.0000,14.4000,0.0000,14.00,0.05,0,0,3
2024-06-28,N (Jul 2024),0.0000,12.5000,13.9000,0.0000,13.50,-0.50,0,0,3
2024-07-01,N (Jul 2024),0.0000,13.4000,13.4000,0.0000,13.325,-0.175,0,0,3
2024-07-02,N (Jul 2024),0.0000,12.9000,13.0500,0.0000,13.025,-0.300,0,0,3
2024-07-03,N (Jul 2024),0.0000,13.0000,13.0500,0.0000,12.95,-0.075,0,0,3
2024-07-05,N (Jul 2024),0.0000,12.6500,13.4000,0.0000,13.025,0.075,0,0,3
2024-07-08,N (Jul 2024),0.0000,12.2000,13.0000,0.0000,12.60,-0.425,0,0,3
2024-07-09,N (Jul 2024),0.0000,12.3000,13.1000,0.0000,12.55,-0.05,0,0,3
2024-07-10,N (Jul 2024),0.0000,6.2500,0.0000,0.0000,12.48,-0.07,0,0,3
