Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-05-28,N (Jul 2026),0.0000,0.0000,0.0000,0.0000,17.9751,0,0,0,0
2026-05-29,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,17.5883,-0.3868,0,0,0
2026-06-01,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,18.0701,0.4818,0,0,0
2026-06-02,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,17.6984,-0.3717,0,0,0
2026-06-03,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,17.6055,-0.0929,0,0,0
2026-06-04,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,16.997,-0.6085,0,0,0
2026-06-05,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,19.1698,2.1728,0,0,0
2026-06-08,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,18.7394,-0.4304,0,0,0
2026-06-09,N (Jul 2026),0.0000,12.7500,0.0000,0.0000,19.0027,0.2633,0,0,0
2026-06-10,N (Jul 2026),0.0000,12.8000,0.0000,0.0000,20.6899,1.6872,0,0,0
2026-06-11,N (Jul 2026),0.0000,12.8000,0.0000,0.0000,19.2403,-1.4496,0,0,0
2026-06-12,N (Jul 2026),0.0000,12.8000,0.0000,0.0000,17.9717,-1.2686,0,0,0
2026-06-15,N (Jul 2026),0.0000,11.8000,23.8500,0.0000,16.1117,-1.8600,0,0,0
2026-06-16,N (Jul 2026),0.0000,11.8000,0.0000,0.0000,16.1227,0.0110,0,0,0
2026-06-17,N (Jul 2026),0.0000,12.8000,24.8500,0.0000,19.255,3.1323,0,0,0
2026-06-18,N (Jul 2026),0.0000,12.8000,24.8500,0.0000,18.4931,-0.7619,0,0,0
2026-06-22,N (Jul 2026),0.0000,12.8000,28.8500,0.0000,18.4508,-0.0423,0,0,0
2026-06-23,N (Jul 2026),0.0000,12.8000,28.7500,0.0000,19.5058,1.0550,0,0,0
2026-06-24,N (Jul 2026),18.9000,20.1000,18.9000,20.1000,19.4291,-0.0767,2,0,0
2026-06-25,N (Jul 2026),0.0000,12.8000,24.7500,0.0000,19.1066,-0.3225,0,0,0
2026-06-26,N (Jul 2026),0.0000,12.8500,28.7500,0.0000,19.0598,-0.0468,0,0,0
2026-06-29,N (Jul 2026),0.0000,13.7500,21.0000,0.0000,18.415,-0.6448,0,0,0
2026-06-30,N (Jul 2026),0.0000,15.0500,22.0000,0.0000,17.9507,-0.4643,0,0,0
2026-07-01,N (Jul 2026),0.0000,13.7500,28.7500,0.0000,18.1033,0.1526,0,0,0
2026-07-02,N (Jul 2026),0.0000,12.8000,28.7500,0.0000,17.9017,-0.2016,0,0,0
2026-07-06,N (Jul 2026),0.0000,13.1000,24.7500,0.0000,17.2517,-0.6500,0,0,0
