Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2023-10-26,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,20.775,0,0,0,0
2023-10-27,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,21.275,0.500,0,0,0
2023-10-30,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,19.75,-1.525,0,0,0
2023-10-31,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,18.40,-1.35,0,0,0
2023-11-01,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,17.875,-0.525,0,0,0
2023-11-02,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,17.275,-0.600,0,0,0
2023-11-03,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,16.85,-0.425,0,0,0
2023-11-06,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,16.475,-0.375,0,0,0
2023-11-07,Z (Dec 2023),0.0000,0.0000,0.0000,0.0000,16.30,-0.175,0,0,0
2023-11-08,Z (Dec 2023),0.0000,15.9500,16.2500,0.0000,15.90,-0.40,0,0,0
2023-11-09,Z (Dec 2023),0.0000,16.2000,16.1500,0.0000,16.525,0.625,0,0,0
2023-11-10,Z (Dec 2023),0.0000,16.0000,16.1500,0.0000,15.825,-0.700,0,0,0
2023-11-13,Z (Dec 2023),0.0000,15.6000,15.8500,0.0000,15.675,-0.150,0,0,0
2023-11-14,Z (Dec 2023),0.0000,15.2500,15.4000,0.0000,15.275,-0.400,0,0,0
2023-11-15,Z (Dec 2023),0.0000,14.7500,15.2500,0.0000,15.05,-0.225,0,0,0
2023-11-16,Z (Dec 2023),0.0000,14.8000,15.2000,0.0000,14.85,-0.20,0,0,0
2023-11-17,Z (Dec 2023),0.0000,14.4000,15.0500,0.0000,14.725,-0.125,0,0,0
2023-11-20,Z (Dec 2023),0.0000,14.2500,14.7000,0.0000,14.325,-0.400,0,0,0
2023-11-21,Z (Dec 2023),0.0000,14.0500,14.3000,0.0000,14.15,-0.175,0,0,0
2023-11-22,Z (Dec 2023),13.7000,13.7000,13.7000,13.7000,14.075,-0.075,22,0,22
2023-11-24,Z (Dec 2023),0.0000,13.7000,13.8500,0.0000,13.65,-0.425,0,0,22
2023-11-27,Z (Dec 2023),13.3000,13.4000,13.3000,13.4000,13.45,-0.20,2,0,24
2023-11-28,Z (Dec 2023),13.0500,13.6000,13.0500,13.1500,13.325,-0.125,3,0,25
2023-11-29,Z (Dec 2023),13.1500,13.2000,13.1500,13.1500,13.525,0.200,10,0,45
2023-11-30,Z (Dec 2023),13.7500,13.7500,13.0500,13.0500,13.40,-0.125,2,0,35
2023-12-01,Z (Dec 2023),0.0000,13.1500,13.3500,0.0000,13.225,-0.175,0,0,35
2023-12-04,Z (Dec 2023),13.7000,13.7000,12.7500,13.0000,13.15,-0.075,42,0,77
2023-12-05,Z (Dec 2023),0.0000,13.0000,13.1000,0.0000,13.075,-0.075,0,0,77
2023-12-06,Z (Dec 2023),0.0000,12.3000,13.0000,0.0000,12.76,-0.315,0,0,77
